Position,weekday
"-163.592773,59.342464,to",5
"-163.298325,59.41341,to",5
"-163.020538,59.479374,to",5
"-162.74707,59.543472,to",5
"-162.475677,59.606232,to",5
"-162.199966,59.669216,to",5
"-161.920532,59.732162,to",5
"-161.652466,59.791809,to",5
"-161.380447,59.851559,to",5
"-161.103043,59.911705,to",5
"-161.038727,59.925579,to",5
"-160.648438,60.008514,to",5
"-160.345551,60.071869,to",5
"-160.259537,60.089676,to",5
"-159.941071,60.146633,to",5
"-159.776138,60.188457,to",5
"-159.429977,60.250961,to",5
"-159.161209,60.300697,to",5
"-158.626343,60.398563,to",5
"-158.303864,60.466251,to",5
"-158.052628,60.515629,to",5
"-157.782089,60.56628,to",5
"-157.518631,60.615307,to",5
"-157.236328,60.666336,to",5
"-156.960693,60.716488,to",5
"-156.672638,60.767925,to",5
"-156.376511,60.812119,to",5
"-156.123856,60.85252,to",5
"-155.664902,60.936172,to",5
"-155.353348,60.986412,to",5
"-155.067703,61.031708,to",5
"-154.776474,61.077072,to",5
"-154.484161,61.121887,to",5
"-154.199585,61.164825,to",5
"-153.912079,61.207443,to",5
"-153.624084,61.249374,to",5
"-153.320297,61.292862,to",5
"-153.024094,61.33453,to",5
"-152.713516,61.377262,to",5
"-152.408127,61.418701,to",5
"-152.114059,61.457661,to",5
"-151.817322,61.496429,to",5
"-151.519714,61.53447,to",5
"-151.219986,61.571991,to",5
"-150.923996,61.608307,to",5
"-150.623444,61.64447,to",5
"-150.32695,61.679386,to",5
"-150.025436,61.714207,to",5
"-149.724426,61.748245,to",5
"-149.409683,61.782967,to",5
"-149.105225,61.815926,to",5
"-148.7845,61.849731,to",5
"-148.48111,61.880951,to",5
"-148.433441,61.885849,to",5
"-147.982178,61.930771,to",5
"-147.677719,61.960236,to",5
"-147.367371,61.989487,to",5
"-147.055435,62.018097,to",5
"-146.754761,62.04501,to",5
"-146.44603,62.071869,to",5
"-146.138199,62.097893,to",5
"-145.831055,62.123199,to",5
"-145.527756,62.147415,to",5
"-145.21759,62.161926,to",5
"-144.900818,62.173279,to",5
"-144.590332,62.183361,to",5
"-144.277237,62.192871,to",5
"-143.963898,62.201611,to",5
"-143.654266,62.209572,to",5
"-143.341263,62.216927,to",5
"-143.03302,62.223492,to",5
"-142.711182,62.229584,to",5
"-142.399094,62.234802,to",5
"-142.076355,62.239365,to",5
"-141.759659,62.243275,to",5
"-141.440323,62.246384,to",5
"-141.124146,62.248722,to",5
"-140.81134,62.250397,to",5
"-140.473938,62.251465,to",5
"-140.11467,62.251701,to",5
"-139.854431,62.251282,to",5
"-139.423798,62.249557,to",5
"-138.975723,62.246246,to",5
"-138.652954,62.243042,to",5
"-138.321671,62.238945,to",5
"-138.004654,62.234253,to",5
"-137.678131,62.228657,to",5
"-137.360947,62.222534,to",5
"-137.051086,62.215805,to",5
"-136.735229,62.208298,to",5
"-136.415649,62.199886,to",5
"-136.095886,62.190811,to",5
"-135.778503,62.181015,to",5
"-135.45932,62.170422,to",5
"-135.133209,62.158829,to",5
"-134.815979,62.14682,to",5
"-134.499512,62.134094,to",5
"-134.17775,62.120422,to",5
"-133.862625,62.106262,to",5
"-133.544907,62.091248,to",5
"-123.528137,61.223595,to",5
"-123.223877,61.184677,to",5
"-122.92308,61.145462,to",5
"-122.62899,61.106377,to",5
"-122.324425,61.065125,to",5
"-122.018768,61.022907,to",5
"-121.723778,60.9814,to",5
"-121.426003,60.93874,to",5
"-121.130806,60.89566,to",5
"-120.842842,60.852947,to",5
"-120.714439,60.833626,to",5
"-120.279266,60.767166,to",5
"-119.982254,60.72084,to",5
"-119.689865,60.674419,to",5
"-119.39193,60.626358,to",5
"-119.094635,60.57756,to",5
"-118.798958,60.528259,to",5
"-118.511986,60.479645,to",5
"-118.233635,60.431717,to",5
"-117.945396,60.381371,to",5
"-117.66272,60.331192,to",5
"-117.373611,60.279095,to",5
"-117.088463,60.226959,to",5
"-116.811546,60.175564,to",5
"-116.5299,60.122543,to",5
"-116.249084,60.068913,to",5
"-115.969688,60.008286,to",5
"-115.692757,59.946758,to",5
"-115.424744,59.886887,to",5
"-115.15448,59.825729,to",5
"-114.88559,59.764114,to",5
"-114.615143,59.701309,to",5
"-114.350342,59.63905,to",5
"-114.08139,59.575104,to",5
"-113.824326,59.513081,to",5
"-113.55249,59.446884,to",5
"-113.288078,59.381615,to",5
"-113.019768,59.314579,to",5
"-112.757515,59.248245,to",5
"-112.494598,59.180977,to",5
"-112.230652,59.112625,to",5
"-111.9646,59.042908,to",5
"-111.703682,58.973724,to",5
"-111.451752,58.906223,to",5
"-111.196793,58.837051,to",5
"-110.945084,58.768021,to",5
"-110.695847,58.698944,to",5
"-110.441528,58.627609,to",5
"-110.193329,58.557316,to",5
"-109.944763,58.486042,to",5
"-109.698578,58.414764,to",5
"-109.455986,58.343719,to",5
"-109.215889,58.27272,to",5
"-108.971176,58.199615,to",5
"-108.729584,58.126614,to",5
"-108.487778,58.052856,to",5
"-108.245895,57.978241,to",5
"-108.006042,57.903534,to",5
"-107.767181,57.8284,to",5
"-107.528046,57.752335,to",5
"-107.292648,57.676758,to",5
"-107.057816,57.600586,to",5
"-106.82476,57.524273,to",5
"-106.589622,57.446438,to",5
"-106.354652,57.36795,to",5
"-106.123383,57.289902,to",5
"-105.891296,57.2108,to",5
"-105.69503,57.143337,to",5
"-105.35743,57.025955,to",5
"-105.130829,56.94619,to",5
"-104.969391,56.889038,to",5
"-104.648293,56.773956,to",5
"-104.414772,56.689407,to",5
"-104.189529,56.60701,to",5
"-103.96637,56.524612,to",5
"-103.746216,56.442585,to",5
"-103.549744,56.368801,to",5
"-103.30719,56.276825,to",5
"-103.086296,56.192322,to",5
"-102.868401,56.108276,to",5
"-102.646294,56.023106,to",5
"-102.42923,55.938938,to",5
"-102.216461,55.855637,to",5
"-102.003311,55.7715,to",5
"-101.79174,55.68718,to",5
"-101.582504,55.603088,to",5
"-101.372849,55.518127,to",5
"-101.162193,55.432076,to",5
"-100.9524,55.345596,to",5
"-100.744049,55.258949,to",5
"-100.538635,55.172783,to",5
"-100.33181,55.085403,to",5
"-100.129974,54.999374,to",5
"-99.924316,54.910923,to",5
"-99.723068,54.823734,to",5
"-99.520821,54.735378,to",5
"-99.470131,54.713104,to",5
"-99.070343,54.554642,to",5
"-98.936142,54.49559,to",5
"-98.705948,54.401611,to",5
"-98.512741,54.283913,to",5
"-98.48011,54.268982,to",5
"-98.153717,54.118698,to",5
"-97.778709,53.950424,to",5
"-97.556244,53.859158,to",5
"-97.357582,53.774677,to",5
"-97.296883,53.735092,to",5
"-96.999504,53.603085,to",5
"-96.81015,53.518127,to",5
"-96.605843,53.425781,to",5
"-96.404869,53.334229,to",5
"-96.208138,53.243912,to",5
"-96.014389,53.154236,to",5
"-95.802742,53.055492,to",5
"-95.602402,52.961224,to",5
"-95.409431,52.869797,to",5
"-95.216698,52.777668,to",5
"-95.024261,52.685074,to",5
"-94.926979,52.637966,to",5
"-94.796631,52.574562,to",5
"-94.494011,52.435074,to",5
"-94.437614,52.39827,to",5
"-94.165077,52.262753,to",5
"-93.976974,52.16835,to",5
"-93.831558,52.094879,to",5
"-93.499771,51.925762,to",5
"-93.255699,51.815212,to",5
"-93.107376,51.722794,to",5
"-92.921982,51.625778,to",5
"-92.74025,51.530067,to",5
"-92.55806,51.43338,to",5
"-92.376862,51.336506,to",5
"-92.195038,51.238632,to",5
"-92.009125,51.137726,to",5
"-91.819687,51.034332,to",5
"-91.641418,50.936234,to",5
"-91.469643,50.841019,to",5
"-91.385765,50.794327,to",5
"-91.139618,50.656403,to",5
"-90.975555,50.56369,to",5
"-90.794411,50.460617,to",5
"-90.623543,50.362885,to",5
"-90.451927,50.263802,to",5
"-90.282028,50.165176,to",5
"-90.110237,50.064838,to",5
"-89.941017,49.965729,to",5
"-89.760902,49.864471,to",5
"-89.589172,49.766373,to",5
"-89.419731,49.668816,to",5
"-89.248329,49.569569,to",5
"-89.076851,49.46962,to",5
"-88.90461,49.368484,to",5
"-88.731583,49.266327,to",5
"-88.563248,49.166241,to",5
"-88.389343,49.062054,to",5
"-88.295784,49.005798,to",5
"-88.04718,48.855179,to",5
"-87.881187,48.753983,to",5
"-87.706886,48.646774,to",5
"-87.538483,48.542625,to",5
"-87.370216,48.43779,to",5
"-87.202286,48.332611,to",5
"-87.028557,48.222996,to",5
"-86.861855,48.117046,to",5
"-86.695648,48.010811,to",5
"-86.52475,47.900894,to",5
"-86.45649,47.856724,to",5
"-86.307747,47.763107,to",5
"-86.045883,47.619598,to",5
"-85.922592,47.549435,to",5
"-85.664726,47.402069,to",5
"-85.486168,47.299263,to",5
"-85.309334,47.196709,to",5
"-85.130928,47.092621,to",5
"-84.955513,46.989548,to",5
"-84.782547,46.887276,to",5
"-84.592873,46.774384,to",5
"-84.421959,46.672028,to",5
"-84.251816,46.569416,to",5
"-84.079109,46.464615,to",5
"-83.908424,46.360397,to",5
"-83.734779,46.253723,to",5
"-83.566101,46.149445,to",5
"-83.401611,46.047054,to",5
"-83.214539,45.929993,to",5
"-83.049141,45.825714,to",5
"-82.890167,45.724869,to",5
"-82.720757,45.616791,to",5
"-82.557938,45.512329,to",5
"-82.388107,45.402649,to",5
"-82.218864,45.294159,to",5
"-82.172043,45.270889,to",5
"-82.152946,45.262939,to",5
"-81.953316,45.181416,to",5
"-81.745117,45.093708,to",5
"-81.541641,45.007828,to",5
"-81.339111,44.921677,to",5
"-81.141357,44.83699,to",5
"-80.942032,44.751022,to",5
"-80.743492,44.664688,to",5
"-80.54319,44.577072,to",5
"-80.344322,44.489502,to",5
"-80.151085,44.403763,to",5
"-79.960327,44.318527,to",5
"-79.75592,44.226627,to",5
"-79.563446,44.139481,to",5
"-79.375389,44.053848,to",5
"-79.179314,43.963795,to",5
"-78.985123,43.874084,to",5
"-78.791389,43.784042,to",5
"-78.596443,43.692856,to",5
"-78.403603,43.601849,to",5
"-78.210007,43.510071,to",5
"-78.015816,43.417362,to",5
"-77.820251,43.323349,to",5
"-77.632271,43.232346,to",5
"-77.42321,43.13063,to",5
"-77.238991,43.04015,to",5
"-77.042412,42.94323,to",5
"-76.852303,42.848923,to",5
"-76.676582,42.761078,to",5
"-76.495865,42.670212,to",5
"-76.330383,42.586578,to",5
"-76.165092,42.501938,to",5
"-75.993263,42.41449,to",5
"-75.831696,42.331512,to",5
"-75.669807,42.247318,to",5
"-75.512863,42.166271,to",5
"-75.375984,42.094814,to",5
"-75.236687,42.033051,to",5
"-75.084526,41.975922,to",5
"-75.001411,41.94429,to",5
"-74.92588,41.915634,to",5
"-74.847794,41.886108,to",5
"-74.778564,41.859695,to",5
"-74.719681,41.833797,to",5
"-74.709267,41.826908,to",5
"-74.694962,41.814289,to",5
"-74.683876,41.800278,to",5
"-74.674644,41.787289,to",5
"-74.661491,41.770206,to",5
"-74.648079,41.753864,to",5
"-74.634872,41.73793,to",5
"-74.622017,41.722164,to",5
"-74.609589,41.706207,to",5
"-74.597168,41.690182,to",5
"-74.585495,41.674896,to",5
"-74.572762,41.658325,to",5
"-74.560654,41.642441,to",5
"-74.548225,41.626144,to",5
"-74.536995,41.61145,to",5
"-74.523575,41.593781,to",5
"-74.511002,41.577293,to",5
"-74.499504,41.562164,to",5
"-74.48674,41.545441,to",5
"-74.474655,41.529575,to",5
"-74.456642,41.505974,to",5
"-74.447189,41.493637,to",5
"-74.393669,41.410995,to",5
"-74.403786,41.382751,to",5
"-74.411652,41.367344,to",5
"-74.418518,41.351749,to",5
"-74.424683,41.336563,to",5
"-74.43,41.323212,to",5
"-74.437378,41.304794,to",5
"-74.443672,41.289413,to",5
"-74.450317,41.273529,to",5
"-74.456848,41.25824,to",5
"-74.463524,41.242489,to",5
"-74.470032,41.227295,to",5
"-74.476562,41.212006,to",5
"-74.482849,41.19722,to",5
"-74.489365,41.182018,to",5
"-74.49617,41.166191,to",5
"-74.502411,41.151527,to",5
"-74.508904,41.135933,to",5
"-74.511841,41.124435,to",5
"-74.512634,41.112946,to",5
"-74.512589,41.103764,to",5
"-74.512337,41.090359,to",5
"-74.511963,41.069782,to",5
"-74.511658,41.035446,to",5
"-74.511589,41.020809,to",5
"-74.511589,41.005215,to",5
"-74.511841,40.98262,to",5
"-74.512215,40.967319,to",5
"-74.512589,40.954376,to",5
"-74.512878,40.947006,to",5
"-74.513145,40.938828,to",5
"-74.513367,40.931351,to",5
"-74.51355,40.924255,to",5
"-74.513794,40.91684,to",5
"-74.513916,40.910248,to",5
"-74.514099,40.902969,to",5
"-74.514206,40.896,to",5
"-74.514519,40.882828,to",5
"-74.514771,40.869003,to",5
"-74.515144,40.855175,to",5
"-74.515266,40.848518,to",5
"-74.515503,40.841217,to",5
"-74.515648,40.834366,to",5
"-74.51577,40.82729,to",5
"-74.515953,40.820724,to",5
"-74.516205,40.806759,to",5
"-74.516335,40.800011,to",5
"-74.516396,40.792889,to",5
"-74.516479,40.786606,to",5
"-74.516541,40.779648,to",5
"-74.516579,40.77301,to",5
"-74.516602,40.766235,to",5
"-74.516724,40.759323,to",5
"-74.516953,40.752808,to",5
"-74.517578,40.74147,to",5
"-74.518494,40.729431,to",5
"-74.519638,40.716774,to",5
"-74.520264,40.709427,to",5
"-74.52076,40.703835,to",5
"-74.521385,40.697178,to",5
"-74.5224,40.686539,to",5
"-74.522949,40.680222,to",5
"-74.523445,40.674786,to",5
"-74.52417,40.667267,to",5
"-74.524757,40.660912,to",5
"-74.525208,40.655228,to",5
"-74.524231,40.642914,to",5
"-74.522202,40.635357,to",5
"-74.519951,40.628559,to",5
"-74.517708,40.621994,to",5
"-74.514832,40.61343,to",5
"-74.510338,40.599976,to",5
"-74.507019,40.589996,to",5
"-74.499634,40.567566,to",5
"-74.495605,40.555241,to",5
"-74.493607,40.549095,to",5
"-74.491737,40.543415,to",5
"-74.489243,40.535828,to",5
"-74.487053,40.529217,to",5
"-74.482849,40.516479,to",5
"-74.473633,40.488575,to",5
"-74.468994,40.478256,to",5
"-74.460403,40.469444,to",5
"-74.43119,40.461716,to",5
"-74.411713,40.463158,to",5
"-74.372131,40.467911,to",5
"-74.361458,40.470749,to",5
"-74.34967,40.475052,to",5
"-74.329689,40.482571,to",5
"-74.322205,40.485306,to",5
"-74.301575,40.493591,to",5
"-74.294235,40.498493,to",5
"-74.2901,40.502106,to",5
"-74.286682,40.505939,to",5
"-74.283447,40.510254,to",5
"-74.279419,40.516479,to",5
"-74.277443,40.519905,to",5
"-74.273384,40.526936,to",5
"-74.26886,40.53447,to",5
"-74.265625,40.539734,to",5
"-74.260086,40.548443,to",5
"-74.257774,40.55212,to",5
"-74.252197,40.560883,to",5
"-74.249474,40.565155,to",5
"-74.246948,40.569168,to",5
"-74.241577,40.577545,to",5
"-74.23761,40.583908,to",5
"-74.232124,40.592525,to",5
"-74.229317,40.596809,to",5
"-74.226624,40.601028,to",5
"-74.223999,40.605103,to",5
"-74.218933,40.613068,to",5
"-74.214394,40.620319,to",5
"-74.210083,40.627167,to",5
"-74.208153,40.630188,to",5
"-74.204163,40.636459,to",5
"-74.201538,40.640533,to",5
"-74.199219,40.644241,to",5
"-74.185852,40.665344,to",5
"-74.183617,40.668873,to",5
"-74.181641,40.671982,to",5
"-74.177628,40.678322,to",5
"-74.175415,40.681778,to",5
"-74.173195,40.685307,to",5
"-74.168213,40.693085,to",5
"-74.167572,40.694069,to",5
"-74.167519,40.694443,to",5
"-74.167747,40.69463,to",5
"-74.168152,40.694767,to",5
"-74.168579,40.694897,to",5
"-74.168892,40.695011,to",5
"-74.16922,40.695129,to",5
"-74.169624,40.695244,to",5
"-74.169868,40.694988,to",5
"-74.169968,40.694767,to",5
"-74.170151,40.694466,to",5
"-74.17028,40.694256,to",5
"-74.170494,40.693905,to",5
"-74.170792,40.693439,to",5
"-74.171059,40.693047,to",5
"-74.171295,40.692673,to",5
"-74.17157,40.692249,to",5
"-74.172058,40.691471,to",5
"-74.172791,40.690346,to",5
"-74.173218,40.689674,to",5
"-74.173981,40.688496,to",5
"-74.17424,40.688202,to",5
"-74.174492,40.688263,to",5
"-74.174728,40.688381,to",5
"-74.175125,40.68853,to",5
"-74.175705,40.688747,to",5
"-74.175522,40.689205,to",5
"-74.175362,40.689438,to",5
"103.988007,1.363895,to",5
"103.982468,1.347244,to",5
"103.98584,1.345837,to",5
"103.985413,1.334232,to",5
"103.983971,1.330789,to",5
"103.985489,1.329964,to",5
"103.995636,1.354018,to",5
"103.997559,1.358551,to",5
"104.001411,1.367751,to",5
"104.004868,1.376177,to",5
"104.006683,1.380661,to",5
"104.00856,1.385162,to",5
"104.012085,1.391922,to",5
"104.015244,1.396334,to",5
"104.019028,1.400431,to",5
"104.023529,1.404155,to",5
"104.030846,1.408264,to",5
"104.041229,1.410507,to",5
"104.069366,1.406809,to",5
"104.077347,1.404968,to",5
"104.091499,1.40126,to",5
"104.106308,1.397232,to",5
"104.113594,1.39531,to",5
"104.127754,1.391493,to",5
"104.142708,1.387436,to",5
"104.157211,1.383812,to",5
"104.172363,1.3806,to",5
"104.187866,1.377365,to",5
"104.203903,1.374036,to",5
"104.220901,1.370405,to",5
"104.238281,1.366588,to",5
"104.255806,1.362584,to",5
"104.274361,1.358231,to",5
"104.293732,1.353646,to",5
"104.313087,1.34903,to",5
"104.332314,1.344543,to",5
"104.352028,1.340239,to",5
"104.372215,1.336166,to",5
"104.392136,1.332275,to",5
"104.411407,1.329849,to",5
"104.422119,1.32962,to",5
"104.432541,1.330032,to",5
"104.44297,1.330627,to",5
"104.452751,1.331115,to",5
"104.474159,1.332185,to",5
"104.494827,1.334244,to",5
"104.515213,1.337492,to",5
"104.536613,1.34131,to",5
"104.557487,1.345093,to",5
"104.578621,1.348944,to",5
"104.599129,1.352668,to",5
"104.621048,1.356625,to",5
"104.680153,1.367751,to",5
"104.740578,1.3797,to",5
"104.801888,1.391739,to",5
"104.863663,1.403229,to",5
"104.926537,1.413885,to",5
"104.983353,1.422272,to",5
"105.047127,1.431427,to",5
"105.113274,1.441223,to",5
"105.219757,1.462904,to",5
"105.230743,1.46742,to",5
"105.241623,1.472305,to",5
"105.252327,1.477341,to",5
"105.376999,1.536896,to",5
"105.496407,1.595159,to",5
"105.619247,1.65307,to",5
"105.722084,1.703201,to",5
"105.862862,1.834122,to",5
"105.95108,1.950714,to",5
"106.035728,2.063707,to",5
"106.11792,2.173416,to",5
"106.591011,2.914636,to",5
"106.656113,3.04303,to",5
"106.662674,3.063126,to",5
"106.666908,3.08313,to",5
"106.668625,3.095584,to",5
"106.670235,3.109922,to",5
"106.672226,3.130033,to",5
"106.685913,3.267408,to",5
"106.696007,3.367584,to",5
"106.776878,3.794799,to",5
"106.809937,3.842282,to",5
"106.856674,3.901403,to",5
"107.096306,4.211243,to",5
"112.31768,11.102371,to",5
"116.100288,15.474335,to",5
"116.921608,16.208977,to",5
"117.444923,16.67259,to",5
"117.611,16.818924,to",5
"117.729881,16.923553,to",5
"117.843834,17.02359,to",5
"117.965698,17.130386,to",5
"118.081779,17.231964,to",5
"118.197571,17.333084,to",5
"118.319122,17.439028,to",5
"118.435219,17.540092,to",5
"118.556793,17.645737,to",5
"118.67466,17.747902,to",5
"118.798302,17.854925,to",5
"118.916359,17.956875,to",5
"119.040543,18.063898,to",5
"119.164268,18.17038,to",5
"119.283028,18.272369,to",5
"119.407852,18.379349,to",5
"119.527054,18.481285,to",5
"119.647507,18.58412,to",5
"119.767754,18.686581,to",5
"119.889137,18.78978,to",5
"120.014351,18.896065,to",5
"120.134567,18.997925,to",5
"120.2556,19.100151,to",5
"120.382591,19.207314,to",5
"120.502594,19.308332,to",5
"120.624138,19.410421,to",5
"120.745689,19.512323,to",5
"120.872513,19.618423,to",5
"121.000572,19.725348,to",5
"121.127563,19.831068,to",5
"121.243172,19.927198,to",5
"121.494614,20.135559,to",5
"121.584496,20.20977,to",5
"121.661865,20.273575,to",5
"121.830536,20.412411,to",5
"121.964478,20.522415,to",5
"122.120979,20.650572,to",5
"122.423103,20.896927,to",5
"122.548859,21.011398,to",5
"122.644226,21.136047,to",5
"122.734612,21.265366,to",5
"122.829346,21.401001,to",5
"122.924751,21.537439,to",5
"123.015564,21.666962,to",5
"123.111443,21.803421,to",5
"123.171516,21.878998,to",5
"123.182854,21.889893,to",5
"123.314491,22.014725,to",5
"123.432442,22.127747,to",5
"123.551201,22.240952,to",5
"123.671165,22.355083,to",5
"123.789352,22.467178,to",5
"123.910103,22.581528,to",5
"124.023163,22.688324,to",5
"124.198555,22.853611,to",5
"124.332634,22.979534,to",5
"124.347176,22.993174,to",5
